id_contrato,numero_contrato,id_fornecedor,tipo_contrato,descricao_escopo,valor_total,moeda,data_inicio,data_fim,status,unidade_industrial,area_responsavel,documento_contrato,procedimento_referencia
CTR-00271,CT-2020-00271,FORN-0040,Serviços de Construção e Montagem,Instalação e comissionamento de analisadores de processo online,8253065.23,BRL,2020-07-05,2023-07-05,Encerrado,Unidade Industrial Ribeirão das Águas,Logística e Suprimentos,CONTRATO_CT-2020-00271.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00272,CT-2021-00272,FORN-0049,Fornecimento de Produtos Químicos,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,2352036.88,BRL,2021-06-23,2022-12-20,Encerrado,Unidade Industrial Ribeirão das Águas,Manutenção Industrial,CONTRATO_CT-2021-00272.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00273,CT-2023-00273,FORN-0073,Contratação de Serviços de Manutenção,Tratamento de efluentes industriais e gestão de resíduos sólidos,6480786.85,BRL,2023-09-30,2024-09-29,Ativo,Polo Petroquímico de Santa Grande,Engenharia de Processos,CONTRATO_CT-2023-00273.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00274,CT-2023-00274,FORN-0071,Contratação de Serviços de Manutenção,Limpeza química e hidrojateamento de permutadores e reatores,4615897.18,BRL,2023-11-08,2025-05-06,Em Renovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Projetos e Expansão,CONTRATO_CT-2023-00274.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00275,CT-2023-00275,FORN-0039,Fornecimento de Materiais e Equipamentos,Limpeza química e hidrojateamento de permutadores e reatores,4012229.17,BRL,2023-03-15,2025-03-14,Ativo,Polo Petroquímico de Lagoa das Águas,Projetos e Expansão,CONTRATO_CT-2023-00275.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00276,CT-2024-00276,FORN-0016,Serviços de Automação e Instrumentação,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,1079393.11,BRL,2024-07-13,2025-01-09,Ativo,Complexo Industrial de Monte Teodoro,Operações de Planta,CONTRATO_CT-2024-00276.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00277,CT-2021-00277,FORN-0088,Serviços de Construção e Montagem,Montagem eletromecânica para expansão da unidade de PVC,13679906.39,BRL,2021-06-12,2022-06-12,Ativo,Complexo Industrial de Monte Teodoro,Automação e Instrumentação,CONTRATO_CT-2021-00277.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00278,CT-2021-00278,FORN-0012,Serviços de Construção e Montagem,Fornecimento de bombas centrífugas e volumétricas para processo,7891385.03,BRL,2021-10-29,2022-10-29,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Projetos e Expansão,CONTRATO_CT-2021-00278.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00279,CT-2022-00279,FORN-0090,Serviços de Calibração e Ensaios,"Consultoria em segurança de processos (HAZOP, análise de riscos)",1253741.95,BRL,2022-04-28,2022-10-25,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Engenharia de Processos,CONTRATO_CT-2022-00279.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00280,CT-2024-00280,FORN-0014,Serviços de Calibração e Ensaios,Projeto e fabricação de vasos de pressão conforme NR-13,7050675.41,BRL,2024-11-11,2026-11-11,Suspenso,Polo Petroquímico de Santa Grande,Logística e Suprimentos,CONTRATO_CT-2024-00280.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00281,CT-2023-00281,FORN-0034,Serviços de Construção e Montagem,Inspeção baseada em risco (IBR) de equipamentos estáticos,754491.92,BRL,2023-06-01,2024-11-27,Suspenso,Unidade Industrial Ribeirão das Águas,Automação e Instrumentação,CONTRATO_CT-2023-00281.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00282,CT-2022-00282,FORN-0019,Serviços de Calibração e Ensaios,Serviços de andaime e acesso para paradas programadas de manutenção,5548868.93,BRL,2022-03-21,2023-03-21,Em Renovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Manutenção Industrial,CONTRATO_CT-2022-00282.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00283,CT-2021-00283,FORN-0035,Fornecimento de Produtos Químicos,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,4222090.51,BRL,2021-09-28,2022-09-28,Ativo,Unidade Industrial Várzea Arlindo,Logística e Suprimentos,CONTRATO_CT-2021-00283.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00284,CT-2021-00284,FORN-0030,Contratação de Serviços de Inspeção,Manutenção de compressores e sistemas de refrigeração industrial,3380840.0,BRL,2021-07-05,2024-07-04,Ativo,Unidade Industrial Ribeirão das Águas,Qualidade e Laboratório,CONTRATO_CT-2021-00284.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00285,CT-2024-00285,FORN-0025,Serviços de Automação e Instrumentação,Montagem eletromecânica para expansão da unidade de PVC,6948136.65,BRL,2024-04-04,2026-04-04,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00285.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00286,CT-2022-00286,FORN-0066,Contratação de Serviços de Inspeção,Inspeção e ensaios não destrutivos (END) em vasos de pressão e tubulações,6261690.12,BRL,2022-04-06,2022-10-03,Ativo,Polo Petroquímico de Fagundes Verde,Projetos e Expansão,CONTRATO_CT-2022-00286.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00287,CT-2020-00287,FORN-0023,Serviços de Engenharia e Projetos,Montagem eletromecânica para expansão da unidade de PVC,948277.37,BRL,2020-03-08,2021-09-04,Ativo,Polo Petroquímico de Lagoa das Águas,Operações de Planta,CONTRATO_CT-2020-00287.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00288,CT-2023-00288,FORN-0036,Fornecimento de Produtos Químicos,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,1247593.57,BRL,2023-10-27,2024-01-25,Em Renovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Engenharia de Processos,CONTRATO_CT-2023-00288.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00289,CT-2020-00289,FORN-0023,Serviços de Automação e Instrumentação,"Consultoria em segurança de processos (HAZOP, análise de riscos)",6011772.19,BRL,2020-11-30,2021-11-30,Ativo,Unidade Industrial Várzea Arlindo,Qualidade e Laboratório,CONTRATO_CT-2020-00289.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00290,CT-2024-00290,FORN-0037,Contratação de Serviços de Manutenção,Limpeza química e hidrojateamento de permutadores e reatores,6256254.67,BRL,2024-10-14,2026-10-14,Ativo,Polo Petroquímico de Lagoa das Águas,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00290.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00291,CT-2023-00291,FORN-0083,Serviços de Engenharia e Projetos,Fornecimento de filtros industriais para sistemas de ar e água,7796562.26,BRL,2023-08-27,2025-02-22,Ativo,Unidade Lagoa Branca,Logística e Suprimentos,CONTRATO_CT-2023-00291.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00292,CT-2024-00292,FORN-0061,Contratação de Serviços de Inspeção,Inspeção baseada em risco (IBR) de equipamentos estáticos,1852258.65,BRL,2024-06-28,2024-09-26,Encerrado,Complexo Industrial de Monte Teodoro,Automação e Instrumentação,CONTRATO_CT-2024-00292.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00293,CT-2022-00293,FORN-0092,Contratação de Serviços Ambientais,"Fornecimento de juntas, gaxetas e vedações para equipamentos rotativos",1808215.71,BRL,2022-07-29,2023-07-29,Em Aprovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Qualidade e Laboratório,CONTRATO_CT-2022-00293.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00294,CT-2022-00294,FORN-0080,Serviços de Construção e Montagem,"Consultoria em segurança de processos (HAZOP, análise de riscos)",14503984.73,BRL,2022-11-13,2025-11-12,Encerrado,Polo Petroquímico de Santa Grande,Manutenção Industrial,CONTRATO_CT-2022-00294.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00295,CT-2023-00295,FORN-0072,Serviços de Calibração e Ensaios,Serviços de andaime e acesso para paradas programadas de manutenção,3895368.28,BRL,2023-11-02,2024-01-31,Encerrado,Polo Petroquímico de Fagundes Verde,Logística e Suprimentos,CONTRATO_CT-2023-00295.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00296,CT-2021-00296,FORN-0082,Fornecimento de Produtos Químicos,Transporte rodoviário de resinas termoplásticas em big bags e containers,2610603.25,BRL,2021-01-20,2021-07-19,Ativo,Polo Petroquímico de Fagundes Verde,Logística e Suprimentos,CONTRATO_CT-2021-00296.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00297,CT-2024-00297,FORN-0077,Serviços de Construção e Montagem,Fornecimento de filtros industriais para sistemas de ar e água,9899928.44,BRL,2024-01-17,2024-04-16,Encerrado,Unidade Industrial Várzea Arlindo,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00297.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00298,CT-2023-00298,FORN-0054,Serviços de Construção e Montagem,Limpeza química e hidrojateamento de permutadores e reatores,12277017.58,BRL,2023-12-21,2025-12-20,Ativo,Polo Petroquímico de Lagoa das Águas,Automação e Instrumentação,CONTRATO_CT-2023-00298.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00299,CT-2022-00299,FORN-0088,Contratação de Transporte e Logística,Inspeção baseada em risco (IBR) de equipamentos estáticos,2551715.81,BRL,2022-11-04,2023-11-04,Em Aprovação,Unidade Industrial Ribeirão das Águas,Qualidade e Laboratório,CONTRATO_CT-2022-00299.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00300,CT-2024-00300,FORN-0024,Contratação de Serviços Ambientais,Projeto e instalação de sistema de automação para planta de polietileno,5823478.17,BRL,2024-02-26,2025-02-25,Ativo,Unidade Industrial Ribeirão das Águas,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00300.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00301,CT-2021-00301,FORN-0088,Fornecimento de Produtos Químicos,Inspeção baseada em risco (IBR) de equipamentos estáticos,3733839.15,BRL,2021-12-28,2022-06-26,Suspenso,Polo Petroquímico de Santa Grande,Operações de Planta,CONTRATO_CT-2021-00301.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00302,CT-2024-00302,FORN-0043,Fornecimento de Produtos Químicos,Transporte rodoviário de resinas termoplásticas em big bags e containers,2379156.01,BRL,2024-10-09,2025-01-07,Ativo,Polo Petroquímico de Fagundes Verde,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00302.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00303,CT-2022-00303,FORN-0061,Serviços de Engenharia e Projetos,Manutenção de sistemas elétricos e subestações de média tensão,6313987.36,BRL,2022-12-21,2023-12-21,Ativo,Polo Petroquímico de Santa Grande,Utilidades e Energia,CONTRATO_CT-2022-00303.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00304,CT-2025-00304,FORN-0018,Serviços de Engenharia e Projetos,Revestimento anticorrosivo de equipamentos e estruturas metálicas,2319717.45,BRL,2025-01-02,2026-07-01,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Automação e Instrumentação,CONTRATO_CT-2025-00304.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00305,CT-2021-00305,FORN-0100,Fornecimento de Materiais e Equipamentos,Instalação e comissionamento de analisadores de processo online,337167.26,BRL,2021-10-03,2024-10-02,Encerrado,Unidade Industrial Várzea Arlindo,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2021-00305.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00306,CT-2024-00306,FORN-0027,Contratação de Serviços de Inspeção,"Consultoria em segurança de processos (HAZOP, análise de riscos)",1104895.18,BRL,2024-05-27,2024-08-25,Suspenso,Complexo Industrial de Monte Teodoro,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00306.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00307,CT-2020-00307,FORN-0052,Serviços de Construção e Montagem,Instalação e comissionamento de analisadores de processo online,3151330.92,BRL,2020-03-18,2022-03-18,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Manutenção Industrial,CONTRATO_CT-2020-00307.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00308,CT-2023-00308,FORN-0042,Contratação de Transporte e Logística,Montagem eletromecânica para expansão da unidade de PVC,821587.06,BRL,2023-07-07,2026-07-06,Encerrado,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2023-00308.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00309,CT-2023-00309,FORN-0040,Contratação de Serviços de Inspeção,Projeto e instalação de sistema de automação para planta de polietileno,1402799.88,BRL,2023-04-20,2024-04-19,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Projetos e Expansão,CONTRATO_CT-2023-00309.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00310,CT-2024-00310,FORN-0039,Contratação de Serviços Ambientais,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,7964141.49,BRL,2024-12-23,2027-12-23,Em Renovação,Unidade Industrial Várzea Arlindo,Utilidades e Energia,CONTRATO_CT-2024-00310.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00311,CT-2021-00311,FORN-0046,Serviços de Engenharia e Projetos,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,10962098.66,BRL,2021-04-12,2021-10-09,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Manutenção Industrial,CONTRATO_CT-2021-00311.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00312,CT-2022-00312,FORN-0094,Contratação de Serviços de Manutenção,"Consultoria em segurança de processos (HAZOP, análise de riscos)",5232279.81,BRL,2022-01-20,2025-01-19,Suspenso,Complexo Industrial de Monte Teodoro,Engenharia de Processos,CONTRATO_CT-2022-00312.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00313,CT-2020-00313,FORN-0082,Contratação de Serviços Ambientais,Projeto e fabricação de vasos de pressão conforme NR-13,936258.53,BRL,2020-04-08,2023-04-08,Ativo,Polo Petroquímico de Lagoa das Águas,Automação e Instrumentação,CONTRATO_CT-2020-00313.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00314,CT-2020-00314,FORN-0007,Fornecimento de Materiais e Equipamentos,"Fornecimento de juntas, gaxetas e vedações para equipamentos rotativos",1301054.55,BRL,2020-09-10,2022-09-10,Ativo,Unidade Industrial Ribeirão das Águas,Utilidades e Energia,CONTRATO_CT-2020-00314.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00315,CT-2023-00315,FORN-0027,Contratação de Serviços de Manutenção,Manutenção de compressores e sistemas de refrigeração industrial,2218219.02,BRL,2023-09-18,2025-09-17,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Engenharia de Processos,CONTRATO_CT-2023-00315.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00316,CT-2020-00316,FORN-0054,Fornecimento de Materiais e Equipamentos,Manutenção de sistemas elétricos e subestações de média tensão,2513808.36,BRL,2020-08-21,2020-11-19,Ativo,Polo Petroquímico de Santa Grande,Logística e Suprimentos,CONTRATO_CT-2020-00316.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00317,CT-2023-00317,FORN-0100,Contratação de Serviços Ambientais,Manutenção de sistemas elétricos e subestações de média tensão,2419181.51,BRL,2023-12-11,2025-06-08,Em Aprovação,Unidade Lagoa Branca,Qualidade e Laboratório,CONTRATO_CT-2023-00317.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00318,CT-2021-00318,FORN-0064,Serviços de Engenharia e Projetos,Manutenção preditiva com análise de vibração e termografia,388691.14,BRL,2021-04-25,2021-07-24,Ativo,Unidade Industrial Ribeirão das Águas,Qualidade e Laboratório,CONTRATO_CT-2021-00318.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00319,CT-2020-00319,FORN-0074,Serviços de Automação e Instrumentação,Tratamento de efluentes industriais e gestão de resíduos sólidos,5810723.89,BRL,2020-06-02,2023-06-02,Encerrado,Polo Petroquímico de Santa Grande,Projetos e Expansão,CONTRATO_CT-2020-00319.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00320,CT-2022-00320,FORN-0083,Serviços de Engenharia e Projetos,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,1677171.94,BRL,2022-08-08,2022-11-06,Ativo,Polo Petroquímico de Fagundes Verde,Logística e Suprimentos,CONTRATO_CT-2022-00320.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00321,CT-2024-00321,FORN-0038,Fornecimento de Produtos Químicos,Fornecimento de filtros industriais para sistemas de ar e água,520242.43,BRL,2024-02-21,2024-05-21,Ativo,Unidade Industrial Várzea Arlindo,Utilidades e Energia,CONTRATO_CT-2024-00321.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00322,CT-2022-00322,FORN-0002,Contratação de Serviços de Inspeção,Fornecimento de filtros industriais para sistemas de ar e água,7644306.12,BRL,2022-01-02,2023-07-01,Ativo,Complexo Industrial de Monte Teodoro,Qualidade e Laboratório,CONTRATO_CT-2022-00322.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00323,CT-2022-00323,FORN-0048,Fornecimento de Produtos Químicos,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,1395573.8,BRL,2022-03-30,2023-09-26,Em Renovação,Polo Petroquímico de Santa Grande,Utilidades e Energia,CONTRATO_CT-2022-00323.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00324,CT-2025-00324,FORN-0054,Contratação de Serviços de Inspeção,Projeto e instalação de sistema de automação para planta de polietileno,901407.8,BRL,2025-04-14,2025-10-11,Em Renovação,Complexo Industrial de Monte Teodoro,Manutenção Industrial,CONTRATO_CT-2025-00324.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00325,CT-2023-00325,FORN-0073,Serviços de Automação e Instrumentação,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,6911600.13,BRL,2023-06-06,2023-09-04,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Qualidade e Laboratório,CONTRATO_CT-2023-00325.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00326,CT-2020-00326,FORN-0062,Serviços de Automação e Instrumentação,Projeto e instalação de sistema de automação para planta de polietileno,2151973.91,BRL,2020-04-04,2020-07-03,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2020-00326.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00327,CT-2022-00327,FORN-0091,Contratação de Transporte e Logística,Projeto e fabricação de vasos de pressão conforme NR-13,2095900.77,BRL,2022-11-29,2024-11-28,Ativo,Unidade Lagoa Branca,Qualidade e Laboratório,CONTRATO_CT-2022-00327.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00328,CT-2020-00328,FORN-0056,Serviços de Engenharia e Projetos,Instalação e comissionamento de analisadores de processo online,13402515.85,BRL,2020-10-31,2022-10-31,Ativo,Unidade Industrial Várzea Arlindo,Utilidades e Energia,CONTRATO_CT-2020-00328.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00329,CT-2024-00329,FORN-0002,Contratação de Serviços de Inspeção,Manutenção de sistemas elétricos e subestações de média tensão,672932.72,BRL,2024-11-15,2025-05-14,Encerrado,Unidade Industrial Ribeirão das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00329.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00330,CT-2021-00330,FORN-0031,Fornecimento de Produtos Químicos,Transporte rodoviário de resinas termoplásticas em big bags e containers,3234420.71,BRL,2021-04-01,2023-04-01,Ativo,Polo Petroquímico de Lagoa das Águas,Projetos e Expansão,CONTRATO_CT-2021-00330.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00331,CT-2024-00331,FORN-0011,Serviços de Automação e Instrumentação,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,3620779.51,BRL,2024-10-20,2026-04-18,Em Renovação,Unidade Industrial Ribeirão das Águas,Engenharia de Processos,CONTRATO_CT-2024-00331.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
